CRID,OfficerID,Allegation,Finding,Outcome,Beat,IncidentDate,StartDate,EndDate,InvestigatorRank,officer_gender,officer_race,officer_appt_date,officer_rank_order,officer_age,witness_gender,witness_race,geo_id,physical_violence,injury,weapon,on_duty,officer_white,witness_white,officer_male,witness_male,officer_cmp_count,incident_year
1083459,15641,Civil Suits - Third Party,Not Sustained,Unknown,1134.0,2015-09-20,2016-12-22,,,M,Black,2013-05-01 00:00:00,1.0,35.0,M,Black,1400000US17031837300,0,0,0,0,0,0,1,1,0,2015
1083459,28928,Civil Suits - Third Party,Unfounded,Unknown,1134.0,2015-09-20,2016-12-22,,,F,Black,2013-02-19 00:00:00,1.0,38.0,M,Black,1400000US17031837300,0,0,0,0,0,0,0,1,0,2015
1077249,14968,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,1613.0,2015-09-21,2015-09-21,2015-12-07,,M,White,1991-11-18 00:00:00,3.0,52.0,M,White,1400000US17031100600,0,1,0,1,1,1,1,1,0,2015
1077334,28267,Unnecessary Physical Contact / On Duty - No Injury,Sustained,Unknown,511.0,2015-09-25,2015-09-26,2018-01-30,,M,Black,2008-05-19 00:00:00,1.0,49.0,M,Black,1400000US17031500100,1,0,0,1,0,0,1,1,0,2015
1077335,16512,Excessive Force / On Duty - Injury,Sustained,3 Day Suspension,2423.0,2015-09-26,2015-09-26,2018-03-27,,M,Hispanic,2003-09-29 00:00:00,1.0,48.0,M,White,1400000US17031010600,0,1,0,1,0,1,1,1,0,2015
1077379,27952,Excessive Force / On Duty - Injury,Unknown,Unknown,1651.0,2015-09-30,2015-10-01,2016-02-11,,F,White,1987-04-13 00:00:00,1.0,64.0,F,Hispanic,,0,1,0,1,1,0,0,0,0,2015
1077379,6653,Excessive Force / On Duty - Injury,Unknown,Unknown,1651.0,2015-09-30,2015-10-01,2016-02-11,,M,White,1999-03-08 00:00:00,1.0,61.0,F,Hispanic,,0,1,0,1,1,0,1,0,0,2015
1081603,29768,Firearm Discharge No Hits - Handgun,No Affidavit,Unknown,712.0,2015-10-01,2016-07-26,2017-08-18,,M,White,2012-11-30 00:00:00,1.0,35.0,M,Black,1400000US17031834700,0,0,1,0,1,0,1,1,1,2015
1077414,16733,Push/Pull/Grab,Exonerated,Unknown,822.0,2015-10-02,2015-10-02,2017-01-12,,M,Hispanic,2004-10-25 00:00:00,2.0,51.0,F,Hispanic,1400000US17031660400,1,0,0,0,0,0,1,0,0,2015
1077731,650,Excessive Force / On Duty - Injury,Unknown,Unknown,332.0,2015-10-03,2015-10-22,2016-04-01,,M,Black,1997-07-07 00:00:00,1.0,56.0,M,Black,1400000US17031430200,0,1,0,1,0,0,1,1,0,2015
1078998,20544,Firearm Discharge No Hits - Handgun,Sustained,30 Day Suspension,1711.0,2015-10-03,2016-01-25,2017-11-14,,M,White,1994-05-02 00:00:00,2.0,57.0,M,Black,1400000US17031120300,0,0,1,0,1,0,1,1,0,2015
1077446,3771,Push/Pull/Grab,No Affidavit,Unknown,1822.0,2015-10-03,2015-10-05,2015-10-21,,M,Black,1987-12-07 00:00:00,1.0,56.0,F,Hispanic,1400000US17031842200,1,0,0,0,0,0,1,0,0,2015
1077519,13778,Excessive Force / On Duty - Injury,Unfounded,Unknown,523.0,2015-10-04,2015-10-09,2017-05-23,,M,Black,2000-12-18 00:00:00,1.0,44.0,F,Black,1400000US17031530501,0,1,0,1,0,0,1,0,0,2015
1077519,13784,Excessive Force / On Duty - Injury,Unfounded,Unknown,523.0,2015-10-04,2015-10-09,2017-05-23,,M,Black,1998-03-16 00:00:00,1.0,55.0,F,Black,1400000US17031530501,0,1,0,1,0,0,1,0,0,2015
1078057,5103,Unnecessary Display Of Weapon / On Duty,No Affidavit,No Action Taken,1722.0,2015-10-04,2015-11-15,2016-07-06,,M,White,2004-10-25 00:00:00,1.0,47.0,M,Hispanic,1400000US17031140500,0,0,1,1,1,0,1,1,0,2015
1077519,6254,Excessive Force / On Duty - Injury,Unfounded,Unknown,523.0,2015-10-04,2015-10-09,2017-05-23,,M,White,1998-04-13 00:00:00,2.0,49.0,F,Black,1400000US17031530501,0,1,0,1,1,0,1,0,0,2015
1077572,32402,Excessive Force / On Duty - Injury,No Affidavit,Unknown,1522.0,2015-10-05,2015-10-13,2016-09-08,,M,White,2008-04-28 00:00:00,1.0,37.0,M,Black,1400000US17031252102,0,1,0,1,1,0,1,1,0,2015
1077478,3565,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,832.0,2015-10-06,2015-10-07,2015-12-07,,M,Hispanic,2006-05-01 00:00:00,1.0,40.0,M,Black,1400000US17031660900,0,1,0,1,0,0,1,1,0,2015
1078482,22815,Excessive Force / On Duty - Injury,Exonerated,Unknown,2411.0,2015-10-06,2015-12-16,2016-11-18,,F,Black,2001-12-17 00:00:00,1.0,53.0,F,White,1400000US17031020400,0,1,0,1,0,1,0,0,0,2015
1078482,26663,Excessive Force / On Duty - Injury,Unfounded,Unknown,2411.0,2015-10-06,2015-12-16,2016-11-18,,F,Black,2009-12-28 00:00:00,1.0,37.0,F,White,1400000US17031020400,0,1,0,1,0,1,0,0,0,2015
1077608,27097,Unnecessary Physical Contact / On Duty - No Injury,No Affidavit,No Action Taken,2222.0,2015-10-08,2015-10-15,2015-12-07,,M,Black,2005-09-26 00:00:00,1.0,48.0,,,1400000US17031711400,1,0,0,1,0,0,1,0,0,2015
1077569,10417,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,1121.0,2015-10-10,2015-10-13,2017-03-24,,M,White,2007-07-09 00:00:00,1.0,51.0,F,White,1400000US17031836600,0,0,1,1,1,1,1,0,0,2015
1077552,30567,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,2433.0,2015-10-12,2015-10-12,2016-08-19,,F,White,1996-11-04 00:00:00,1.0,57.0,F,Hispanic,1400000US17031030101,0,1,0,1,1,0,0,0,0,2015
1077568,31130,Excessive Force / On Duty - No Injury,Not Sustained,No Action Taken,1112.0,2015-10-13,2015-10-13,2016-07-07,,M,White,2003-09-29 00:00:00,1.0,44.0,M,Black,1400000US17031231200,0,0,0,1,1,0,1,1,0,2015
1077587,21596,Excessive Force / On Duty - Injury,No Affidavit,Unknown,2433.0,2015-10-13,2015-10-14,2015-12-02,,M,White,2005-08-29 00:00:00,1.0,46.0,F,Black,1400000US17031030300,0,1,0,1,1,0,1,0,0,2015
1077587,2110,Excessive Force / On Duty - Injury,No Affidavit,Unknown,2433.0,2015-10-13,2015-10-14,2015-12-02,,M,White,2006-05-01 00:00:00,1.0,40.0,F,Black,1400000US17031030300,0,1,0,1,1,0,1,0,0,2015
1084829,19964,Civil Suits - Third Party,No Affidavit,Unknown,1533.0,2015-10-14,2017-04-13,2017-11-30,,M,White,2010-09-01 00:00:00,1.0,36.0,M,,1400000US17031251800,0,0,0,0,1,0,1,1,0,2015
1084829,12460,Civil Suits - Third Party,No Affidavit,Unknown,1533.0,2015-10-14,2017-04-13,2017-11-30,,M,White,2006-08-28 00:00:00,1.0,43.0,M,,1400000US17031251800,0,0,0,0,1,0,1,1,0,2015
1077594,28451,Excessive Force / On Duty - Injury,Unfounded,No Action Taken,323.0,2015-10-14,2015-10-14,2016-03-31,,M,White,2003-11-24 00:00:00,1.0,40.0,M,Black,1400000US17031691000,0,1,0,1,1,0,1,1,0,2015
1077654,23777,Excessive Force / On Duty - Injury,Unfounded,No Action Taken,1133.0,2015-10-14,2015-10-18,2016-04-14,,M,Hispanic,2008-04-28 00:00:00,1.0,37.0,M,Black,1400000US17031260900,0,1,0,1,0,0,1,1,0,2015
1077599,16606,Excessive Force / On Duty - Injury,Sustained,Unknown,331.0,2015-10-14,2015-10-15,2018-04-26,,M,Black,2003-08-25 00:00:00,1.0,57.0,M,Black,1400000US17031430102,0,1,0,1,0,0,1,1,1,2015
1077599,20458,Excessive Force / On Duty - Injury,Exonerated,15 Day Suspension,331.0,2015-10-14,2015-10-15,2018-04-26,,M,Black,2002-05-28 00:00:00,1.0,50.0,M,Black,1400000US17031430102,0,1,0,1,0,0,1,1,0,2015
1077599,7613,Excessive Force / On Duty - Injury,Exonerated,Unknown,331.0,2015-10-14,2015-10-15,2018-04-26,,F,Black,2001-03-26 00:00:00,1.0,44.0,M,Black,1400000US17031430102,0,1,0,1,0,0,0,1,0,2015
1081882,17773,Civil Suits - Third Party,No Affidavit,Unknown,1211.0,2015-10-15,2016-08-17,2018-04-27,,M,Black,1999-06-21 00:00:00,1.0,58.0,M,,1400000US17031240900,0,0,0,0,0,0,1,1,0,2015
1081882,5613,Civil Suits - Third Party,No Affidavit,Unknown,1211.0,2015-10-15,2016-08-17,2018-04-27,,M,White,1991-04-24 00:00:00,1.0,66.0,M,,1400000US17031240900,0,0,0,0,1,0,1,1,0,2015
1078126,10181,Stomped / Stepped On,Not Sustained,Unknown,832.0,2015-10-18,2015-11-20,2017-08-21,,M,White,2009-03-09 00:00:00,1.0,41.0,M,Black,1400000US17031660800,1,0,0,0,1,0,1,1,0,2015
1077698,17803,Miscellaneous,Sustained,1 Day Suspension,2411.0,2015-10-20,2015-10-20,2017-08-15,,M,White,2013-03-15 00:00:00,1.0,37.0,M,White,1400000US17031020400,0,0,0,0,1,1,1,1,0,2015
1077953,21766,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,733.0,2015-10-21,2015-11-06,2016-08-19,,M,White,2013-04-01 00:00:00,1.0,33.0,M,Black,1400000US17031681100,0,1,0,1,1,0,1,1,0,2015
1077953,19305,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,733.0,2015-10-21,2015-11-06,2016-08-19,,M,Hispanic,2013-07-15 00:00:00,1.0,41.0,M,Black,1400000US17031681100,0,1,0,1,0,0,1,1,0,2015
1081968,3565,Excessive Force / On Duty - Injury,Unfounded,Unknown,815.0,2015-10-21,2016-08-23,2018-01-25,,M,Hispanic,2006-05-01 00:00:00,1.0,40.0,M,Black,1400000US17031560100,0,1,0,1,0,0,1,1,1,2015
1078125,211,Excessive Force / On Duty - No Injury,Unknown,Unknown,331.0,2015-10-22,2015-11-20,2017-03-28,,M,Hispanic,2009-12-16 00:00:00,1.0,47.0,M,Black,1400000US17031843900,0,0,0,1,0,0,1,1,0,2015
1078088,12181,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,735.0,2015-10-22,2015-11-17,2016-08-19,,M,White,2010-09-01 00:00:00,1.0,43.0,M,Black,1400000US17031672000,0,1,0,1,1,0,1,1,0,2015
1078125,26196,Excessive Force / On Duty - No Injury,Unknown,Unknown,331.0,2015-10-22,2015-11-20,2017-03-28,,M,White,2005-10-31 00:00:00,2.0,40.0,M,Black,1400000US17031843900,0,0,0,1,1,0,1,1,0,2015
1078125,7080,Excessive Force / On Duty - No Injury,Unknown,Unknown,331.0,2015-10-22,2015-11-20,2017-03-28,,M,Hispanic,2012-08-31 00:00:00,1.0,35.0,M,Black,1400000US17031843900,0,0,0,1,0,0,1,1,0,2015
1078125,13673,Excessive Force / On Duty - No Injury,Unknown,Unknown,331.0,2015-10-22,2015-11-20,2017-03-28,,M,White,2013-02-19 00:00:00,1.0,38.0,M,Black,1400000US17031843900,0,0,0,1,1,0,1,1,0,2015
1078125,21367,Excessive Force / On Duty - No Injury,Unknown,Unknown,331.0,2015-10-22,2015-11-20,2017-03-28,,M,White,2012-08-31 00:00:00,1.0,38.0,M,Black,1400000US17031843900,0,0,0,1,1,0,1,1,0,2015
1078317,16233,Closed Hand Strike (Punch),Unfounded,Unknown,1512.0,2015-10-23,2015-12-04,2017-06-20,,M,White,1999-03-08 00:00:00,2.0,49.0,M,Black,1400000US17031251400,1,0,0,0,1,0,1,1,0,2015
1077754,19803,Unnecessary Display Of Weapon / Off Duty,Sustained,10 Day Suspension,912.0,2015-10-23,2015-10-23,2016-10-28,,M,Asian/Pacific,2001-02-05 00:00:00,1.0,49.0,M,White,1400000US17031840400,0,0,1,0,0,1,1,1,0,2015
1077764,3563,Excessive Force / On Duty - Injury,Unknown,Unknown,423.0,2015-10-24,2015-10-24,2017-05-27,,M,Hispanic,2006-09-25 00:00:00,1.0,43.0,M,Black,1400000US17031833900,0,1,0,1,0,0,1,1,1,2015
1077764,9596,Excessive Force / On Duty - Injury,Unknown,Unknown,423.0,2015-10-24,2015-10-24,2017-05-27,,M,Hispanic,2003-04-28 00:00:00,1.0,42.0,M,Black,1400000US17031833900,0,1,0,1,0,0,1,1,0,2015
1077770,7230,"U Converted To C.R. (Records Keeping Only, Initial)",Sustained,28 Day Suspension,912.0,2015-10-25,2015-10-25,,,F,White,1991-05-22 00:00:00,1.0,62.0,M,Hispanic,1400000US17031840400,0,0,0,0,1,0,0,1,0,2015
1077783,4482,Excessive Force / On Duty - No Injury,Unfounded,Unknown,1822.0,2015-10-26,2015-10-26,2016-12-14,,F,White,1999-10-04 00:00:00,1.0,46.0,F,Black,1400000US17031842200,0,0,0,1,1,0,0,0,0,2015
1077783,1128,Excessive Force / On Duty - No Injury,Unfounded,Unknown,1822.0,2015-10-26,2015-10-26,2016-12-14,,M,White,2007-08-27 00:00:00,1.0,39.0,F,Black,1400000US17031842200,0,0,0,1,1,0,1,0,0,2015
1077783,19789,Excessive Force / On Duty - No Injury,Unfounded,Unknown,1822.0,2015-10-26,2015-10-26,2016-12-14,,M,Hispanic,1995-06-05 00:00:00,1.0,49.0,F,Black,1400000US17031842200,0,0,0,1,0,0,1,0,0,2015
1083063,22459,Miscellaneous,Sustained,Unknown,1822.0,2015-10-28,2016-11-19,2017-07-25,,M,White,2013-02-19 00:00:00,1.0,34.0,M,Hispanic,1400000US17031842200,0,0,0,0,1,0,1,1,0,2015
1077834,17090,Miscellaneous,Not Sustained,Unknown,1631.0,2015-10-29,2015-10-29,2017-08-08,,M,White,2002-09-30 00:00:00,1.0,51.0,M,White,1400000US17031170400,0,0,0,0,1,1,1,1,0,2015
1077834,8457,Miscellaneous,Sustained,Unknown,1631.0,2015-10-29,2015-10-29,2017-08-08,,M,White,1999-12-13 00:00:00,1.0,50.0,M,White,1400000US17031170400,0,0,0,0,1,1,1,1,0,2015
1077844,26419,Excessive Force / On Duty - No Injury,No Affidavit,No Action Taken,2234.0,2015-10-30,2015-10-30,2016-07-08,,M,Black,2009-12-16 00:00:00,1.0,40.0,M,Black,1400000US17031750500,0,0,0,1,0,0,1,1,0,2015
1077855,8248,Injury,No Affidavit,Unknown,1831.0,2015-11-01,2015-11-01,2018-02-27,,M,Hispanic,2009-12-16 00:00:00,1.0,36.0,F,Hispanic,1400000US17031081800,0,1,0,0,0,0,1,0,0,2015
1077888,16304,Excessive Force / On Duty - No Injury,Unfounded,No Action Taken,921.0,2015-11-03,2015-11-03,2016-07-18,,M,White,1998-02-17 00:00:00,1.0,53.0,M,Hispanic,1400000US17031580501,0,0,0,1,1,0,1,1,0,2015
1077934,29205,Excessive Force / On Duty - No Injury,No Affidavit,No Action Taken,614.0,2015-11-05,2015-11-06,2015-12-07,,M,White,2013-02-19 00:00:00,1.0,35.0,M,Black,1400000US17031711200,0,0,0,1,1,0,1,1,0,2015
1077934,2833,Excessive Force / On Duty - No Injury,No Affidavit,No Action Taken,614.0,2015-11-05,2015-11-06,2015-12-07,,M,White,2013-07-15 00:00:00,1.0,40.0,M,Black,1400000US17031711200,0,0,0,1,1,0,1,1,0,2015
1078021,22430,Kicked,Not Sustained,Unknown,3100.0,2015-11-11,2015-11-12,2016-06-13,,M,Hispanic,2013-04-01 00:00:00,1.0,37.0,F,White,,1,0,0,0,0,1,1,0,0,2015
1078062,3802,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,1513.0,2015-11-12,2015-11-16,2016-09-08,,M,White,2008-04-28 00:00:00,1.0,42.0,F,Black,1400000US17031252101,0,1,0,1,1,0,1,0,0,2015
1078033,25321,Unnecessary Display Of Weapon / Off Duty,Not Sustained,Unknown,912.0,2015-11-12,2015-11-13,2018-04-13,,M,Hispanic,2005-12-05 00:00:00,1.0,41.0,M,Hispanic,1400000US17031840400,0,0,1,0,0,0,1,1,0,2015
1078086,13293,Miscellaneous,Sustained,2 Day Suspension,121.0,2015-11-17,2015-11-17,2017-03-14,,M,White,2008-04-28 00:00:00,1.0,44.0,M,White,1400000US17031281900,0,0,0,0,1,1,1,1,0,2015
1083630,31189,Civil Suits - Third Party,Unknown,Unknown,2212.0,2015-11-18,2017-01-10,,,M,White,2009-12-16 00:00:00,1.0,39.0,M,,1400000US17031720700,0,0,0,0,1,0,1,1,0,2015
1083630,17573,Civil Suits - Third Party,Unknown,Unknown,2212.0,2015-11-18,2017-01-10,,,M,Hispanic,2012-10-31 00:00:00,1.0,35.0,M,,1400000US17031720700,0,0,0,0,0,0,1,1,0,2015
1082535,4550,Excessive Force / On Duty - Injury,Unfounded,Unknown,913.0,2015-11-19,2016-10-07,,,F,Asian/Pacific,2006-03-27 00:00:00,1.0,49.0,F,White,,0,1,0,1,0,1,0,0,0,2015
1082535,26387,Excessive Force / On Duty - Injury,Unfounded,Unknown,913.0,2015-11-19,2016-10-07,,,F,Hispanic,2003-09-29 00:00:00,1.0,41.0,F,White,,0,1,0,1,0,1,0,0,0,2015
1078178,29254,Miscellaneous,Not Sustained,Unknown,1134.0,2015-11-21,2015-11-24,2018-04-12,,M,Hispanic,1999-08-02 00:00:00,2.0,52.0,F,Black,1400000US17031837300,0,0,0,0,0,0,1,0,0,2015
1078178,25045,Miscellaneous,Not Sustained,Unknown,1134.0,2015-11-21,2015-11-24,2018-04-12,,F,White,2013-08-26 00:00:00,1.0,33.0,F,Black,1400000US17031837300,0,0,0,0,1,0,0,0,0,2015
1078178,5830,Miscellaneous,Not Sustained,Unknown,1134.0,2015-11-21,2015-11-24,2018-04-12,,M,Hispanic,2013-07-15 00:00:00,1.0,35.0,F,Black,1400000US17031837300,0,0,0,0,0,0,1,0,0,2015
1087224,29433,Excessive Force / On Duty - Injury,Unfounded,Unknown,1011.0,2015-11-23,2017-10-23,2018-05-16,,M,Hispanic,2010-04-16 00:00:00,1.0,39.0,M,Black,1400000US17031838700,0,1,0,1,0,0,1,1,0,2015
1087224,20273,Excessive Force / On Duty - Injury,Unfounded,Unknown,1011.0,2015-11-23,2017-10-23,2018-05-16,,M,Hispanic,2007-09-24 00:00:00,1.0,41.0,M,Black,1400000US17031838700,0,1,0,1,0,0,1,1,0,2015
1087224,21563,Excessive Force / On Duty - Injury,Unfounded,Unknown,1011.0,2015-11-23,2017-10-23,2018-05-16,,M,White,1986-10-13 00:00:00,3.0,58.0,M,Black,1400000US17031838700,0,1,0,1,1,0,1,1,0,2015
1087224,22216,Excessive Force / On Duty - Injury,Unfounded,Unknown,1011.0,2015-11-23,2017-10-23,2018-05-16,,M,White,2000-12-18 00:00:00,1.0,45.0,M,Black,1400000US17031838700,0,1,0,1,1,0,1,1,0,2015
1078238,29069,Excessive Force / On Duty - Injury,Not Sustained,Unknown,114.0,2015-11-24,2015-11-30,2016-08-09,,M,Black,2014-09-29 00:00:00,1.0,43.0,F,Black,1400000US17031320600,0,1,0,1,0,0,1,0,0,2015
1078191,11365,Unnecessary Physical Contact / On Duty - No Injury,Unknown,Unknown,114.0,2015-11-24,2015-11-24,2017-03-22,,M,White,1992-12-07 00:00:00,1.0,55.0,F,Black,1400000US17031320100,1,0,0,1,1,0,1,0,0,2015
1078191,12089,Unnecessary Physical Contact / On Duty - No Injury,Unknown,Unknown,114.0,2015-11-24,2015-11-24,2017-03-22,,M,Hispanic,1999-08-02 00:00:00,1.0,52.0,F,Black,1400000US17031320100,1,0,0,1,0,0,1,0,0,2015
1078208,31234,Excessive Force / Off Duty - No Injury,Unfounded,No Action Taken,122.0,2015-11-25,2015-11-26,2016-07-18,,M,Black,1998-03-16 00:00:00,1.0,50.0,M,Black,1400000US17031839100,0,0,0,0,0,0,1,1,0,2015
1078208,14678,Excessive Force / Off Duty - No Injury,Unfounded,No Action Taken,122.0,2015-11-25,2015-11-26,2016-07-18,,M,Black,1997-07-07 00:00:00,1.0,61.0,M,Black,1400000US17031839100,0,0,0,0,0,0,1,1,1,2015
1078222,31064,Unnecessary Physical Contact / On Duty - No Injury,No Affidavit,No Action Taken,2521.0,2015-11-27,2015-11-28,2016-07-08,,M,White,1998-07-27 00:00:00,1.0,51.0,M,Hispanic,1400000US17031190100,1,0,0,1,1,0,1,1,0,2015
1078252,19835,Take Down (Thrown To Ground),Exonerated,Unknown,512.0,2015-11-28,2015-11-30,2018-04-11,,M,White,2001-05-29 00:00:00,1.0,46.0,M,Black,1400000US17031491000,1,0,0,0,1,0,1,1,0,2015
1078253,25931,Miscellaneous,Sustained,2 Day Suspension,1712.0,2015-11-30,2015-11-30,2018-04-30,,M,White,2013-02-19 00:00:00,1.0,48.0,M,White,1400000US17031140302,0,0,0,0,1,1,1,1,0,2015
1078266,22974,Excessive Force / On Duty - Injury,Exonerated,Unknown,1624.0,2015-12-01,2015-12-01,2017-02-02,,F,Black,2012-08-01 00:00:00,1.0,47.0,M,Hispanic,1400000US17031150300,0,1,0,1,0,0,0,1,0,2015
1078266,7659,Excessive Force / On Duty - Injury,Exonerated,Unknown,1624.0,2015-12-01,2015-12-01,2017-02-02,,M,White,1998-09-28 00:00:00,1.0,51.0,M,Hispanic,1400000US17031150300,0,1,0,1,1,0,1,1,0,2015
1078260,13937,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,321.0,2015-12-01,2015-12-01,2016-08-19,,M,Asian/Pacific,2006-08-28 00:00:00,1.0,40.0,M,Black,1400000US17031421200,0,1,0,1,0,0,1,1,0,2015
1078306,28027,Take Down (Thrown To Ground),No Affidavit,Unknown,531.0,2015-12-02,2015-12-03,2016-11-08,,M,Black,2006-10-30 00:00:00,1.0,45.0,M,Black,1400000US17031500300,1,0,0,0,0,0,1,1,0,2015
1078830,23261,Unnecessary Physical Contact / On Duty - No Injury,Not Sustained,Unknown,1821.0,2015-12-05,2016-01-11,2017-03-23,,M,White,2004-09-27 00:00:00,1.0,53.0,M,Black,1400000US17031080400,1,0,0,1,1,0,1,1,0,2015
1078451,29768,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,1834.0,2015-12-09,2015-12-14,,,M,White,2012-11-30 00:00:00,1.0,35.0,M,White,1400000US17031081403,0,0,1,1,1,1,1,1,2,2015
1078380,18314,Excessive Force / On Duty - No Injury,No Affidavit,Unknown,111.0,2015-12-09,2015-12-10,2017-11-25,,M,White,1998-06-29 00:00:00,2.0,47.0,M,White,1400000US17031839100,0,0,0,1,1,1,1,1,0,2015
1078451,26242,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,1834.0,2015-12-09,2015-12-14,,,M,White,2000-12-18 00:00:00,1.0,44.0,M,White,1400000US17031081403,0,0,1,1,1,1,1,1,0,2015
1078733,27355,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,813.0,2015-12-12,2016-01-04,2016-09-08,,M,White,2004-11-29 00:00:00,1.0,40.0,M,Black,,0,1,0,1,1,0,1,1,0,2015
1078733,24177,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,813.0,2015-12-12,2016-01-04,2016-09-08,,M,Black,1995-01-03 00:00:00,1.0,55.0,M,Black,,0,1,0,1,0,0,1,1,0,2015
1078511,20104,Miscellaneous,Not Sustained,Unknown,1511.0,2015-12-15,2015-12-18,2017-03-31,,M,White,2003-08-25 00:00:00,1.0,53.0,M,Black,1400000US17031251300,0,0,0,0,1,0,1,1,0,2015
1078504,29005,Excessive Force / On Duty - Injury,Unknown,Unknown,1524.0,2015-12-17,2015-12-18,,,M,White,2013-05-01 00:00:00,1.0,35.0,M,Black,1400000US17031251500,0,1,0,1,1,0,1,1,0,2015
1078503,27416,Excessive Force / On Duty - Injury,No Affidavit,Unknown,1233.0,2015-12-17,2015-12-17,2017-11-16,,M,White,2015-02-23 00:00:00,1.0,30.0,M,Hispanic,1400000US17031842900,0,1,0,1,1,0,1,1,0,2015
1078487,19351,Excessive Force - Use Of Firearm / On Duty - No Injury,No Affidavit,No Action Taken,1611.0,2015-12-17,2015-12-17,2016-04-06,,M,Hispanic,1994-05-31 00:00:00,2.0,53.0,F,Hispanic,,0,0,1,1,0,0,1,0,0,2015
1078543,8346,Unnecessary Physical Contact / On Duty - No Injury,Unknown,Unknown,422.0,2015-12-20,2015-12-21,2017-03-24,,M,Black,2014-10-27 00:00:00,1.0,45.0,F,Black,1400000US17031460100,1,0,0,1,0,0,1,0,0,2015
1078540,518,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,,2015-12-21,2015-12-21,2016-09-30,,M,White,1990-08-27 00:00:00,1.0,55.0,M,Black,,0,1,0,1,1,0,1,1,0,2015
1078540,9254,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,,2015-12-21,2015-12-21,2016-09-30,,M,White,1986-11-17 00:00:00,1.0,57.0,M,Black,,0,1,0,1,1,0,1,1,0,2015
1078556,23190,Excessive Force / On Duty - Injury,Unknown,Unknown,1831.0,2015-12-21,2015-12-21,2016-09-30,,M,Asian/Pacific,2002-12-02 00:00:00,1.0,55.0,M,White,1400000US17031081800,0,1,0,1,0,1,1,1,0,2015
1078569,13723,Miscellaneous,No Affidavit,Unknown,2422.0,2015-12-22,2015-12-22,2016-05-17,,F,Black,2005-09-26 00:00:00,1.0,42.0,M,Black,1400000US17031010202,0,0,0,0,0,0,0,1,0,2015
1078843,2142,Miscellaneous,Unfounded,Unknown,632.0,2015-12-24,2016-01-12,2018-05-29,,M,Asian/Pacific,2013-03-05 00:00:00,1.0,36.0,M,Black,1400000US17031440202,0,0,0,0,0,0,1,1,0,2015
1078843,3380,Miscellaneous,Unfounded,Unknown,632.0,2015-12-24,2016-01-12,2018-05-29,,M,Black,2009-03-09 00:00:00,1.0,44.0,M,Black,1400000US17031440202,0,0,0,0,0,0,1,1,0,2015
1078615,19903,Miscellaneous,Unfounded,Unknown,1133.0,2015-12-26,2015-12-26,,,M,White,2013-06-03 00:00:00,1.0,33.0,M,Hispanic,1400000US17031270500,0,0,0,0,1,0,1,1,0,2015
1078627,14215,Excessive Force / On Duty - Injury,Unknown,Unknown,1433.0,2015-12-26,2015-12-27,,,M,Asian/Pacific,1999-11-15 00:00:00,1.0,50.0,M,White,1400000US17031240200,0,1,0,1,0,1,1,1,0,2015
1078761,28385,Excessive Force / On Duty - Injury,Unfounded,Unknown,2432.0,2015-12-31,2016-01-06,2018-05-17,,F,White,2008-07-28 00:00:00,1.0,40.0,F,Black,1400000US17031010600,0,1,0,1,1,0,0,0,0,2015
1078743,29529,Unnecessary Display Of Weapon / On Duty,Not Sustained,Unknown,1133.0,2016-01-04,2016-01-05,2017-09-01,,M,Hispanic,2006-11-27 00:00:00,1.0,39.0,M,Black,1400000US17031271500,0,0,1,1,0,0,1,1,1,2016
1078743,15767,Unnecessary Display Of Weapon / On Duty,Not Sustained,Unknown,1133.0,2016-01-04,2016-01-05,2017-09-01,,M,White,2006-05-01 00:00:00,1.0,45.0,M,Black,1400000US17031271500,0,0,1,1,1,0,1,1,0,2016
1078742,22827,Miscellaneous,Sustained,Unknown,823.0,2016-01-05,2016-01-05,2016-04-01,,F,White,1982-06-14 00:00:00,2.0,61.0,M,White,1400000US17031660400,0,0,0,0,1,1,0,1,1,2016
1078802,13269,Excessive Force / On Duty - Injury,Not Sustained,Unknown,1132.0,2016-01-08,2016-01-08,2017-05-11,,M,White,1999-10-25 00:00:00,1.0,54.0,F,Black,1400000US17031843000,0,1,0,1,1,0,1,0,0,2016
1078802,24426,Excessive Force / On Duty - Injury,Unfounded,Unknown,1132.0,2016-01-08,2016-01-08,2017-05-11,,M,Hispanic,1998-12-14 00:00:00,1.0,49.0,F,Black,1400000US17031843000,0,1,0,1,0,0,1,0,0,2016
